Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,27.344410807414505,0.0,-0.2,-0.2,-27.544410807414504
2025-02,19.77449058193536,0.0,-0.2,-0.2,-47.31890138934986
2025-03,23.32402939378651,0.0,-0.2,-0.2,-70.64293078313636
2025-04,21.61015501802189,0.0,-0.2,-0.2,-92.25308580115825
2025-05,23.636890389892827,0.0,-0.2,-0.2,-115.88997619105108
2025-06,20.01195851853452,0.0,-0.2,-0.2,-135.9019347095856
2025-07,28.90748424250638,0.0,-0.2,-0.2,-164.80941895209196
2025-08,51.55041865640399,0.0,-0.2,-0.2,-216.35983760849595
2025-09,58.57164334592958,0.0,-0.2,-0.2,-274.9314809544255
2025-10,70.31723273708035,0.0,-0.2,-0.2,-345.2487136915059
2025-11,58.55609333952899,0.0,-0.2,-0.2,-403.8048070310349
2025-12,35.20486809758328,0.0,-0.2,-0.2,-439.0096751286182
