Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,16.483529302603635,329.20000000000005,312.7164706973964
2025-02,12.13723905053044,329.20000000000005,300.579231646866
2025-03,14.041980017124398,329.20000000000005,286.5372516297416
2025-04,12.45230855500456,329.20000000000005,274.08494307473705
2025-05,12.994179916961295,329.20000000000005,261.09076315777577
2025-06,10.309904881659127,329.20000000000005,250.78085827611665
2025-07,15.839030755496138,329.20000000000005,234.9418275206205
2025-08,27.13423862291869,329.20000000000005,207.8075888977018
2025-09,31.508358158877133,329.20000000000005,176.29923073882466
2025-10,38.36031438974506,329.20000000000005,137.9389163490796
2025-11,30.00733935198944,329.20000000000005,107.93157699709015
2025-12,21.34415139535806,329.20000000000005,86.5874256017321
