Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,15.42731338037235,182.8,78.3,261.1,245.67268661962768
2025-02,11.156476008692003,182.8,78.3,261.1,234.51621061093567
2025-03,13.15907346789102,182.8,78.3,261.1,221.35713714304467
2025-04,12.19213081640257,182.8,78.3,261.1,209.1650063266421
2025-05,13.335585028714952,182.8,78.3,261.1,195.82942129792715
2025-06,11.290451917023235,182.8,78.3,261.1,184.53896938090392
2025-07,16.30917636471425,182.8,78.3,261.1,168.22979301618966
2025-08,29.083986087792915,182.8,78.3,261.1,139.14580692839675
2025-09,33.045257528680864,182.8,78.3,261.1,106.10054939971589
2025-10,39.67194587280588,182.8,78.3,261.1,66.42860352691001
2025-11,33.03648444435668,182.8,78.3,261.1,33.39211908255333
2025-12,19.86206747994083,182.8,78.3,261.1,13.530051602612499
