Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,21.009855011663017,322.8,301.790144988337
2025-02,15.19356854978586,322.8,286.5965764385511
2025-03,17.920827744379373,322.8,268.6757486941717
2025-04,16.603986346821983,322.8,252.07176234734973
2025-05,18.16121193891524,322.8,233.9105504084345
2025-06,15.37602510198608,322.8,218.53452530644842
2025-07,22.21082973644874,322.8,196.32369556999967
2025-08,39.608343708320085,322.8,156.71535186167958
2025-09,45.00304443053284,322.8,111.71230743114674
2025-10,54.02767223738585,322.8,57.68463519376089
2025-11,44.99109670994717,322.8,12.693538483813718
2025-12,27.04937325745515,322.8,-14.355834773641433
