Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,20.56193128616115,0.0,43.3,43.3,22.738068713838846
2025-02,28.82464991088795,0.0,43.3,43.3,-6.086581197049103
2025-03,50.95172240360103,0.0,43.3,43.3,-57.03830360065014
2025-04,62.44214580568688,0.0,43.3,43.3,-119.48044940633702
2025-05,74.12145523556504,0.0,43.3,43.3,-193.60190464190205
2025-06,74.03730721857788,0.0,43.3,43.3,-267.6392118604799
2025-07,75.23310134656707,0.0,43.3,43.3,-342.872313207047
2025-08,45.750351516209015,0.0,43.3,43.3,-388.62266472325604
2025-09,29.70741406521499,0.0,43.3,43.3,-418.33007878847104
2025-10,26.653539528703828,0.0,43.3,43.3,-444.9836183171749
2025-11,24.463011274914752,0.0,43.3,43.3,-469.44662959208966
2025-12,18.554868831678515,0.0,43.3,43.3,-488.00149842376817
