Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,36.77023086879655,0.0,256.4,256.4,219.62976913120343
2025-02,51.546181007273645,0.0,256.4,256.4,168.0835881239298
2025-03,91.11530283170308,0.0,256.4,256.4,76.96828529222671
2025-04,111.6632521169572,0.0,256.4,256.4,-34.694966824730486
2025-05,132.54898012314732,0.0,256.4,256.4,-167.24394694787782
2025-06,132.39850096976875,0.0,256.4,256.4,-299.64244791764656
2025-07,134.53690059506596,0.0,256.4,256.4,-434.1793485127125
2025-08,81.81386097286548,0.0,256.4,256.4,-515.9932094855781
2025-09,53.12479934353613,0.0,256.4,256.4,-569.1180088291142
2025-10,47.663655145110056,0.0,256.4,256.4,-616.7816639742242
2025-11,43.74640493667968,0.0,256.4,256.4,-660.5280689109039
2025-12,33.18106656354036,0.0,256.4,256.4,-693.7091354744443
