Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,45.61690747345487,753.23,169.4,922.63,877.0130925265452
2025-02,63.9478543936517,753.23,169.4,922.63,813.0652381328935
2025-03,113.03704764651792,753.23,169.4,922.63,700.0281904863755
2025-04,138.52869888632856,753.23,169.4,922.63,561.4994916000469
2025-05,164.43939619398736,753.23,169.4,922.63,397.06009540605953
2025-06,164.25271274234285,753.23,169.4,922.63,232.80738266371668
2025-07,166.90559730530686,753.23,169.4,922.63,65.90178535840982
2025-08,101.497739825517,753.23,169.4,922.63,-35.59595446710718
2025-09,65.9062779574889,753.23,169.4,922.63,-101.50223242459607
2025-10,59.13121824987629,753.23,169.4,922.63,-160.63345067447236
2025-11,54.2715033096587,753.23,169.4,922.63,-214.90495398413105
2025-12,41.16421375488381,753.23,169.4,922.63,-256.06916773901486
