Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,31.223743685056288,696.9100000000001,665.6862563149438
2025-02,70.70384780312932,696.9100000000001,594.9824085118145
2025-03,73.3156360846795,696.9100000000001,521.666772427135
2025-04,128.07022145792334,696.9100000000001,393.59655096921165
2025-05,157.83236496592264,696.9100000000001,235.764186003289
2025-06,169.1287747729361,696.9100000000001,66.6354112303529
2025-07,140.126430945945,696.9100000000001,-73.4910197155921
2025-08,105.85176288129466,696.9100000000001,-179.34278259688676
2025-09,49.77017623906885,696.9100000000001,-229.11295883595562
2025-10,52.563883363290856,696.9100000000001,-281.6768421992465
2025-11,45.12062025015032,696.9100000000001,-326.7974624493968
2025-12,38.32401081114446,696.9100000000001,-365.1214732605413
