Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,49.77505762816238,500.104,226.0,726.104,676.3289423718377
2025-02,69.77693828748886,500.104,226.0,726.104,606.5520040843488
2025-03,123.3407934107954,500.104,226.0,726.104,483.2112106735534
2025-04,151.15610312325128,500.104,226.0,726.104,332.0551075503021
2025-05,179.42865650546133,500.104,226.0,726.104,152.6264510448408
2025-06,179.2249561654232,500.104,226.0,726.104,-26.598505120582416
2025-07,182.1196609868589,500.104,226.0,726.104,-208.7181661074413
2025-08,110.74963492172728,500.104,226.0,726.104,-319.4678010291686
2025-09,71.91387941632522,500.104,226.0,726.104,-391.38168044549377
2025-10,64.52124791062971,500.104,226.0,726.104,-455.9029283561235
2025-11,59.21855194539943,500.104,226.0,726.104,-515.1214803015229
2025-12,44.91648437719391,500.104,226.0,726.104,-560.0379646787168
