Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,51.06766042771249,751.48,240.6,992.08,941.0123395722876
2025-02,71.58896764661536,751.48,240.6,992.08,869.4233719256722
2025-03,126.54381641988022,751.48,240.6,992.08,742.879555505792
2025-04,155.08145874063288,751.48,240.6,992.08,587.7980967651591
2025-05,184.0882188398955,751.48,240.6,992.08,403.70987792526364
2025-06,183.87922862893907,751.48,240.6,992.08,219.83064929632457
2025-07,186.8491057100236,751.48,240.6,992.08,32.98154358630097
2025-08,113.62567957080432,751.48,240.6,992.08,-80.64413598450335
2025-09,73.78140275611653,751.48,240.6,992.08,-154.42553874061988
2025-10,66.19679284525897,751.48,240.6,992.08,-220.62233158587884
2025-11,60.75639177276344,751.48,240.6,992.08,-281.3787233586423
2025-12,46.08291544163652,751.48,240.6,992.08,-327.4616388002788
