Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,50.61911361802101,252.01,298.5,550.51,499.890886381979
2025-02,70.96017434028307,252.01,298.5,550.51,428.9307120416959
2025-03,125.43233364064328,252.01,298.5,550.51,303.49837840105266
2025-04,153.71931892498816,252.01,298.5,550.51,149.7790594760645
2025-05,182.47130154682105,252.01,298.5,550.51,-32.69224207075655
2025-06,182.26414697688668,252.01,298.5,550.51,-214.95638904764323
2025-07,185.2079384907308,252.01,298.5,550.51,-400.16432753837404
2025-08,112.62766173243762,252.01,298.5,550.51,-512.7919892708117
2025-09,73.13335245297675,252.01,298.5,550.51,-585.9253417237884
2025-10,65.6153610742739,252.01,298.5,550.51,-651.5407027980623
2025-11,60.22274512692552,252.01,298.5,550.51,-711.7634479249878
2025-12,45.67815155526488,252.01,298.5,550.51,-757.4415994802526
