Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,18.67682239678209,316.264,103.7,419.964,401.2871776032179
2025-02,26.18201858292387,316.264,103.7,419.964,375.105159020294
2025-03,46.28049072329446,316.264,103.7,419.964,328.82466829699956
2025-04,56.717477121017815,316.264,103.7,419.964,272.10719117598177
2025-05,67.3260325579143,316.264,103.7,419.964,204.78115861806748
2025-06,67.24959919441169,316.264,103.7,419.964,137.53155942365578
2025-07,68.33576343845819,316.264,103.7,419.964,69.19579598519759
2025-08,41.55597924955974,316.264,103.7,419.964,27.63981673563785
2025-09,26.983851304722137,316.264,103.7,419.964,0.6559654309157139
2025-10,24.20995465334768,316.264,103.7,419.964,-23.553989222431966
2025-11,22.220253074163484,316.264,103.7,419.964,-45.774242296595446
2025-12,16.853766552467956,316.264,103.7,419.964,-62.628008849063406
