Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,17.309966915897917,58.47,81.2,139.67000000000002,122.3600330841021
2025-02,24.26589843997885,58.47,81.2,139.67000000000002,98.09413464412324
2025-03,42.89347225413328,58.47,81.2,139.67000000000002,55.200662389989965
2025-04,52.56663214226259,58.47,81.2,139.67000000000002,2.634030247727374
2025-05,62.39880486077525,58.47,81.2,139.67000000000002,-59.76477461304788
2025-06,62.32796524119795,58.47,81.2,139.67000000000002,-122.09273985424582
2025-07,63.334639006694346,58.47,81.2,139.67000000000002,-185.42737886094017
2025-08,38.51472218805038,58.47,81.2,139.67000000000002,-223.94210104899054
2025-09,25.0090493674516,58.47,81.2,139.67000000000002,-248.95115041644215
2025-10,22.438159189062112,58.47,81.2,139.67000000000002,-271.38930960550425
2025-11,20.594073092589813,58.47,81.2,139.67000000000002,-291.9833826980941
2025-12,15.620330655484093,58.47,81.2,139.67000000000002,-307.6037133535782
