Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,12.979065625025443,240.816,94.7,335.516,322.5369343749746
2025-02,18.19464415113533,240.816,94.7,335.516,304.34229022383926
2025-03,32.16165541947401,240.816,94.7,335.516,272.18063480436524
2025-04,39.41462000336857,240.816,94.7,335.516,232.7660148009967
2025-05,46.78681288913071,240.816,94.7,335.516,185.97920191186597
2025-06,46.7336971278001,240.816,94.7,335.516,139.24550478406587
2025-07,47.4885041663606,240.816,94.7,335.516,91.75700061770527
2025-08,28.878455356793445,240.816,94.7,335.516,62.87854526091183
2025-09,18.751860967541187,240.816,94.7,335.516,44.126684293370644
2025-10,16.82419972461849,240.816,94.7,335.516,27.302484568752153
2025-11,15.441498383789876,240.816,94.7,335.516,11.860986184962277
2025-12,11.712171239098424,240.816,94.7,335.516,0.1488149458638528
