Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,0.4849154699367357,0.0,164.1,164.1,163.61508453006326
2025-02,0.6797765473862586,0.0,164.1,164.1,162.935307982677
2025-03,1.2016030045804649,0.0,164.1,164.1,161.7337049780965
2025-04,1.4725835844807869,0.0,164.1,164.1,160.26112139361572
2025-05,1.7480186952156245,0.0,164.1,164.1,158.5131026984001
2025-06,1.7460342184350297,0.0,164.1,164.1,156.76706847996508
2025-07,1.774234831667879,0.0,164.1,164.1,154.9928336482972
2025-08,1.0789382036396848,0.0,164.1,164.1,153.9138954446575
2025-09,0.7005949223132725,0.0,164.1,164.1,153.2133005223442
2025-10,0.6285748875514203,0.0,164.1,164.1,152.5847256347928
2025-11,0.5769152927977537,0.0,164.1,164.1,152.00781034199503
2025-12,0.4375825798612369,0.0,164.1,164.1,151.57022776213378
