Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,10.516604254252956,0.0,72.0,72.0,61.483395745747046
2025-02,14.742653871439485,0.0,72.0,72.0,46.74074187430756
2025-03,26.05976516183883,0.0,72.0,72.0,20.68097671246873
2025-04,31.936656488427065,0.0,72.0,72.0,-11.255679775958335
2025-05,37.91015545248885,0.0,72.0,72.0,-49.165835228447186
2025-06,37.86711711230971,0.0,72.0,72.0,-87.03295234075689
2025-07,38.47871791179713,0.0,72.0,72.0,-125.51167025255403
2025-08,23.399472291435664,0.0,72.0,72.0,-148.91114254398968
2025-09,15.1941523776691,0.0,72.0,72.0,-164.10529492165878
2025-10,13.63221787377143,0.0,72.0,72.0,-177.7375127954302
2025-11,12.511850412551285,0.0,72.0,72.0,-190.2493632079815
2025-12,9.490072200740576,0.0,72.0,72.0,-199.73943540872207
