Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,11.924446099659038,0.7,-11.224446099659039
2025-02,8.623328867944219,0.7,-19.847774967603257
2025-03,10.171224141266038,0.7,-30.018999108869295
2025-04,9.423831821887536,0.7,-39.44283093075683
2025-05,10.307657656364624,0.7,-49.75048858712145
2025-06,8.726884714523521,0.7,-58.477373301644974
2025-07,12.60607661851842,0.7,-71.08344992016339
2025-08,22.48028648386408,0.7,-93.56373640402747
2025-09,25.542126651257306,0.7,-119.10586305528477
2025-10,30.66418426624628,0.7,-149.77004732153105
2025-11,25.53534555019504,0.7,-175.3053928717261
2025-12,15.352261748547471,0.7,-190.65765462027358
