Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,18.30404362926822,126.9,108.59595637073178
2025-02,25.659440362120684,126.9,82.93651600861111
2025-03,45.35675841352323,126.9,37.57975759508788
2025-04,55.58542849044821,126.9,-18.005670895360332
2025-05,65.98224318596728,126.9,-83.9879140813276
2025-06,65.90733538898976,126.9,-149.89524947031737
2025-07,66.97182041161349,126.9,-216.86706988193086
2025-08,40.72654550551173,126.9,-257.5936153874426
2025-09,26.44526895819381,126.9,-284.0388843456364
2025-10,23.72673770854252,126.9,-307.76562205417895
2025-11,21.77674944282521,126.9,-329.5423714970042
2025-12,16.517374944199627,126.9,-346.0597464412038
