Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,14.15650100046558,0.0,226.3,226.3,212.14349899953444
2025-02,19.845226580257588,0.0,226.3,226.3,192.29827241927686
2025-03,35.07929771497095,0.0,226.3,226.3,157.2189747043059
2025-04,42.99023701943598,0.0,226.3,226.3,114.22873768486993
2025-05,51.03122078345115,0.0,226.3,226.3,63.19751690141878
2025-06,50.973286464437656,0.0,226.3,226.3,12.224230436981124
2025-07,51.79656811700416,0.0,226.3,226.3,-39.57233768002304
2025-08,31.498252182506054,0.0,226.3,226.3,-71.07058986252909
2025-09,20.452993013283105,0.0,226.3,226.3,-91.5235828758122
2025-10,18.350458123454285,0.0,226.3,226.3,-109.87404099926648
2025-11,16.842320829114424,0.0,226.3,226.3,-126.71636182838091
2025-12,12.774676440823988,0.0,226.3,226.3,-139.4910382692049
