Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,10.51974173272426,144.5,133.98025826727573
2025-02,23.821173588314487,144.5,110.15908467896125
2025-03,24.701123746104603,144.5,85.45796093285665
2025-04,43.14875458175622,144.5,42.30920635110043
2025-05,53.17606156564855,144.5,-10.866855214548124
2025-06,56.981989351741326,144.5,-67.84884456628944
2025-07,47.21067013451256,144.5,-115.059514700802
2025-08,35.66302678809544,144.5,-150.72254148889743
2025-09,16.768309569417674,144.5,-167.49085105831512
2025-10,17.7095508798808,144.5,-185.2004019381959
2025-11,15.201805287656171,144.5,-200.40220722585207
2025-12,12.911926896463868,144.5,-213.31413412231592
