Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,14.067094710695994,0.0,230.8,230.8,216.73290528930403
2025-02,19.719892779333243,0.0,230.8,230.8,197.0130125099708
2025-03,34.85775216100142,0.0,230.8,230.8,162.15526034896936
2025-04,42.718729421047335,0.0,230.8,230.8,119.43653092792204
2025-05,50.70892983652076,0.0,230.8,230.8,68.72760109140128
2025-06,50.651361405413695,0.0,230.8,230.8,18.076239685987588
2025-07,51.4694435699154,0.0,230.8,230.8,-33.39320388392781
2025-08,31.299322951209984,0.0,230.8,230.8,-64.6925268351378
2025-09,20.32382082448159,0.0,230.8,230.8,-85.01634765961938
2025-10,18.234564628561987,0.0,230.8,230.8,-103.25091228818137
2025-11,16.735952072004835,0.0,230.8,230.8,-119.9868643601862
2025-12,12.693997152662073,0.0,230.8,230.8,-132.68086151284828
