Product_Code,Stock,Month,Familia,Forecast_Product,SuperFamily
1100AN1010003,244.7,2025-01,Ukryl Etiqueta Dorada,0.0119814826113032,Invierno
1100AN1010003,244.7,2025-02,Ukryl Etiqueta Dorada,0.0271311772076474,Invierno
1100AN1010003,244.7,2025-03,Ukryl Etiqueta Dorada,0.0281333983440826,Invierno
1100AN1010003,244.7,2025-04,Ukryl Etiqueta Dorada,0.0491443674051893,Invierno
1100AN1010003,244.7,2025-05,Ukryl Etiqueta Dorada,0.0605649903936771,Invierno
1100AN1010003,244.7,2025-06,Ukryl Etiqueta Dorada,0.0648997600817099,Invierno
1100AN1010003,244.7,2025-07,Ukryl Etiqueta Dorada,0.0537706949140234,Invierno
1100AN1010003,244.7,2025-08,Ukryl Etiqueta Dorada,0.0406184815354162,Invierno
1100AN1010003,244.7,2025-09,Ukryl Etiqueta Dorada,0.0190983024708629,Invierno
1100AN1010003,244.7,2025-10,Ukryl Etiqueta Dorada,0.0201703312982697,Invierno
1100AN1010003,244.7,2025-11,Ukryl Etiqueta Dorada,0.0173141290292211,Invierno
1100AN1010003,244.7,2025-12,Ukryl Etiqueta Dorada,0.0147060670802549,Invierno
1100AN1010022,365.3,2025-01,Ukryl Etiqueta Dorada,27.785058175612253,Invierno
1100AN1010022,365.3,2025-02,Ukryl Etiqueta Dorada,62.9171999445345,Invierno
1100AN1010022,365.3,2025-03,Ukryl Etiqueta Dorada,65.24135075992776,Invierno
1100AN1010022,365.3,2025-04,Ukryl Etiqueta Dorada,113.96578801263402,Invierno
1100AN1010022,365.3,2025-05,Ukryl Etiqueta Dorada,140.4502127229373,Invierno
1100AN1010022,365.3,2025-06,Ukryl Etiqueta Dorada,150.50254362948536,Invierno
1100AN1010022,365.3,2025-07,Ukryl Etiqueta Dorada,124.6942415056203,Invierno
1100AN1010022,365.3,2025-08,Ukryl Etiqueta Dorada,94.1942586806302,Invierno
1100AN1010022,365.3,2025-09,Ukryl Etiqueta Dorada,44.28896342993119,Invierno
1100AN1010022,365.3,2025-10,Ukryl Etiqueta Dorada,46.77499828068745,Invierno
1100AN1010022,365.3,2025-11,Ukryl Etiqueta Dorada,40.15146521876385,Invierno
1100AN1010022,365.3,2025-12,Ukryl Etiqueta Dorada,34.103369559111286,Invierno
1100AN1010033,399.8,2025-01,Ukryl Etiqueta Dorada,34.14482914569202,Invierno
1100AN1010033,399.8,2025-02,Ukryl Etiqueta Dorada,77.31842880635378,Invierno
1100AN1010033,399.8,2025-03,Ukryl Etiqueta Dorada,80.17455860096685,Invierno
1100AN1010033,399.8,2025-04,Ukryl Etiqueta Dorada,140.0516182313085,Invierno
1100AN1010033,399.8,2025-05,Ukryl Etiqueta Dorada,172.59810962390114,Invierno
1100AN1010033,399.8,2025-06,Ukryl Etiqueta Dorada,184.951336280857,Invierno
1100AN1010033,399.8,2025-07,Ukryl Etiqueta Dorada,153.2357263659839,Invierno
1100AN1010033,399.8,2025-08,Ukryl Etiqueta Dorada,115.75454867962912,Invierno
1100AN1010033,399.8,2025-09,Ukryl Etiqueta Dorada,54.42634238146524,Invierno
1100AN1010033,399.8,2025-10,Ukryl Etiqueta Dorada,57.48141013380901,Invierno
1100AN1010033,399.8,2025-11,Ukryl Etiqueta Dorada,49.34180490747444,Invierno
1100AN1010033,399.8,2025-12,Ukryl Etiqueta Dorada,41.90934996531063,Invierno
1100AN1010134,343.0,2025-01,Ukryl Etiqueta Dorada,28.62615825492574,Invierno
1100AN1010134,343.0,2025-02,Ukryl Etiqueta Dorada,64.82180858451134,Invierno
1100AN1010134,343.0,2025-03,Ukryl Etiqueta Dorada,67.21631532368235,Invierno
1100AN1010134,343.0,2025-04,Ukryl Etiqueta Dorada,117.41572260447828,Invierno
1100AN1010134,343.0,2025-05,Ukryl Etiqueta Dorada,144.7018750485734,Invierno
1100AN1010134,343.0,2025-06,Ukryl Etiqueta Dorada,155.05850678722138,Invierno
1100AN1010134,343.0,2025-07,Ukryl Etiqueta Dorada,128.46894428858474,Invierno
1100AN1010134,343.0,2025-08,Ukryl Etiqueta Dorada,97.0456760844164,Invierno
1100AN1010134,343.0,2025-09,Ukryl Etiqueta Dorada,45.62966426338576,Invierno
1100AN1010134,343.0,2025-10,Ukryl Etiqueta Dorada,48.19095553782598,Invierno
1100AN1010134,343.0,2025-11,Ukryl Etiqueta Dorada,41.36691707661517,Invierno
1100AN1010134,343.0,2025-12,Ukryl Etiqueta Dorada,35.13573546814518,Invierno
1100AN1010219,1.8,2025-01,Ukryl Etiqueta Dorada,6.005119084785192,Invierno
1100AN1010219,1.8,2025-02,Ukryl Etiqueta Dorada,13.598146016472915,Invierno
1100AN1010219,1.8,2025-03,Ukryl Etiqueta Dorada,14.100459250054245,Invierno
1100AN1010219,1.8,2025-04,Ukryl Etiqueta Dorada,24.63115694348088,Invierno
1100AN1010219,1.8,2025-05,Ukryl Etiqueta Dorada,30.355173185310985,Invierno
1100AN1010219,1.8,2025-06,Ukryl Etiqueta Dorada,32.527759752953024,Invierno
1100AN1010219,1.8,2025-07,Ukryl Etiqueta Dorada,26.949872290908534,Invierno
1100AN1010219,1.8,2025-08,Ukryl Etiqueta Dorada,20.357982945550607,Invierno
1100AN1010219,1.8,2025-09,Ukryl Etiqueta Dorada,9.572069198396512,Invierno
1100AN1010219,1.8,2025-10,Ukryl Etiqueta Dorada,10.109370046692776,Invierno
1100AN1010219,1.8,2025-11,Ukryl Etiqueta Dorada,8.677841469445642,Invierno
1100AN1010219,1.8,2025-12,Ukryl Etiqueta Dorada,7.370680820623792,Invierno
1100AN1010425,187.2,2025-01,Ukryl Etiqueta Dorada,20.27865931963076,Invierno
1100AN1010425,187.2,2025-02,Ukryl Etiqueta Dorada,45.91951742394336,Invierno
1100AN1010425,187.2,2025-03,Ukryl Etiqueta Dorada,47.61577669735995,Invierno
1100AN1010425,187.2,2025-04,Ukryl Etiqueta Dorada,83.17684183328291,Invierno
1100AN1010425,187.2,2025-05,Ukryl Etiqueta Dorada,102.50624624129856,Invierno
1100AN1010425,187.2,2025-06,Ukryl Etiqueta Dorada,109.84284393829408,Invierno
1100AN1010425,187.2,2025-07,Ukryl Etiqueta Dorada,91.0069011419846,Invierno
1100AN1010425,187.2,2025-08,Ukryl Etiqueta Dorada,68.74677999869193,Invierno
1100AN1010425,187.2,2025-09,Ukryl Etiqueta Dorada,32.323876931935544,Invierno
1100AN1010425,187.2,2025-10,Ukryl Etiqueta Dorada,34.13828572232148,Invierno
1100AN1010425,187.2,2025-11,Ukryl Etiqueta Dorada,29.3041633819568,Invierno
1100AN1010425,187.2,2025-12,Ukryl Etiqueta Dorada,24.890018533331546,Invierno
1100AN1010712,0.0,2025-01,Ukryl Etiqueta Dorada,2.1926113178684963,Invierno
1100AN1010712,0.0,2025-02,Ukryl Etiqueta Dorada,4.965005428999489,Invierno
1100AN1010712,0.0,2025-03,Ukryl Etiqueta Dorada,5.148411896967132,Invierno
1100AN1010712,0.0,2025-04,Ukryl Etiqueta Dorada,8.993419235149645,Invierno
1100AN1010712,0.0,2025-05,Ukryl Etiqueta Dorada,11.083393242042918,Invierno
1100AN1010712,0.0,2025-06,Ukryl Etiqueta Dorada,11.87665609495292,Invierno
1100AN1010712,0.0,2025-07,Ukryl Etiqueta Dorada,9.840037169266283,Invierno
1100AN1010712,0.0,2025-08,Ukryl Etiqueta Dorada,7.433182120981168,Invierno
1100AN1010712,0.0,2025-09,Ukryl Etiqueta Dorada,3.4949893521679205,Invierno
1100AN1010712,0.0,2025-10,Ukryl Etiqueta Dorada,3.691170627583357,Invierno
1100AN1010712,0.0,2025-11,Ukryl Etiqueta Dorada,3.168485612347471,Invierno
1100AN1010712,0.0,2025-12,Ukryl Etiqueta Dorada,2.69121027568666,Invierno
1100AN1010718,413.6,2025-01,Ukryl Etiqueta Dorada,76.16628496005481,Invierno
1100AN1010718,413.6,2025-02,Ukryl Etiqueta Dorada,172.47289350901502,Invierno
1100AN1010718,413.6,2025-03,Ukryl Etiqueta Dorada,178.84401327333367,Invierno
1100AN1010718,413.6,2025-04,Ukryl Etiqueta Dorada,312.41074359478847,Invierno
1100AN1010718,413.6,2025-05,Ukryl Etiqueta Dorada,385.0116439326056,Invierno
1100AN1010718,413.6,2025-06,Ukryl Etiqueta Dorada,412.5677748394301,Invierno
1100AN1010718,413.6,2025-07,Ukryl Etiqueta Dorada,341.8203075684468,Invierno
1100AN1010718,413.6,2025-08,Ukryl Etiqueta Dorada,258.2116871206409,Invierno
1100AN1010718,413.6,2025-09,Ukryl Etiqueta Dorada,121.4079088072758,Invierno
1100AN1010718,413.6,2025-10,Ukryl Etiqueta Dorada,128.22279606310053,Invierno
1100AN1010718,413.6,2025-11,Ukryl Etiqueta Dorada,110.06591823875888,Invierno
1100AN1010718,413.6,2025-12,Ukryl Etiqueta Dorada,93.48646842918087,Invierno
1100AN1010728,297.2,2025-01,Ukryl Etiqueta Dorada,26.84211549410269,Invierno
1100AN1010728,297.2,2025-02,Ukryl Etiqueta Dorada,60.78197629829264,Invierno
1100AN1010728,297.2,2025-03,Ukryl Etiqueta Dorada,63.02725231024845,Invierno
1100AN1010728,297.2,2025-04,Ukryl Etiqueta Dorada,110.0981262978456,Invierno
1100AN1010728,297.2,2025-05,Ukryl Etiqueta Dorada,135.6837479789549,Invierno
1100AN1010728,297.2,2025-06,Ukryl Etiqueta Dorada,145.39493251105478,Invierno
1100AN1010728,297.2,2025-07,Ukryl Etiqueta Dorada,120.46248781588665,Invierno
1100AN1010728,297.2,2025-08,Ukryl Etiqueta Dorada,90.99758418379294,Invierno
1100AN1010728,297.2,2025-09,Ukryl Etiqueta Dorada,42.78592702547427,Invierno
1100AN1010728,297.2,2025-10,Ukryl Etiqueta Dorada,45.18759320751362,Invierno
1100AN1010728,297.2,2025-11,Ukryl Etiqueta Dorada,38.78884326416415,Invierno
1100AN1010728,297.2,2025-12,Ukryl Etiqueta Dorada,32.946002079895216,Invierno
1100AN1010732,433.9,2025-01,Ukryl Etiqueta Dorada,27.468747034673843,Invierno
1100AN1010732,433.9,2025-02,Ukryl Etiqueta Dorada,62.20093686625261,Invierno
1100AN1010732,433.9,2025-03,Ukryl Etiqueta Dorada,64.49862904364397,Invierno
1100AN1010732,433.9,2025-04,Ukryl Etiqueta Dorada,112.668376713137,Invierno
1100AN1010732,433.9,2025-05,Ukryl Etiqueta Dorada,138.8512969765442,Invierno
1100AN1010732,433.9,2025-06,Ukryl Etiqueta Dorada,148.7891899633282,Invierno
1100AN1010732,433.9,2025-07,Ukryl Etiqueta Dorada,123.27469515989006,Invierno
1100AN1010732,433.9,2025-08,Ukryl Etiqueta Dorada,93.1219307680952,Invierno
1100AN1010732,433.9,2025-09,Ukryl Etiqueta Dorada,43.7847682447004,Invierno
1100AN1010732,433.9,2025-10,Ukryl Etiqueta Dorada,46.24250153441312,Invierno
1100AN1010732,433.9,2025-11,Ukryl Etiqueta Dorada,39.69437221239241,Invierno
1100AN1010732,433.9,2025-12,Ukryl Etiqueta Dorada,33.71512938819255,Invierno
1100AN1010735,509.4,2025-01,Ukryl Etiqueta Dorada,67.4976822907769,Invierno
1100AN1010735,509.4,2025-02,Ukryl Etiqueta Dorada,152.84348679928206,Invierno
1100AN1010735,509.4,2025-03,Ukryl Etiqueta Dorada,158.48949957138984,Invierno
1100AN1010735,509.4,2025-04,Ukryl Etiqueta Dorada,276.854793777134,Invierno
1100AN1010735,509.4,2025-05,Ukryl Etiqueta Dorada,341.1928733827802,Invierno
1100AN1010735,509.4,2025-06,Ukryl Etiqueta Dorada,365.6127984203129,Invierno
1100AN1010735,509.4,2025-07,Ukryl Etiqueta Dorada,302.9172097981509,Invierno
1100AN1010735,509.4,2025-08,Ukryl Etiqueta Dorada,228.82421572976725,Invierno
1100AN1010735,509.4,2025-09,Ukryl Etiqueta Dorada,107.59028696960644,Invierno
1100AN1010735,509.4,2025-10,Ukryl Etiqueta Dorada,113.62956136880238,Invierno
1100AN1010735,509.4,2025-11,Ukryl Etiqueta Dorada,97.53914588611735,Invierno
1100AN1010735,509.4,2025-12,Ukryl Etiqueta Dorada,82.8466288966164,Invierno
1100AN1010740,371.6,2025-01,Ukryl Etiqueta Dorada,48.95525961635009,Invierno
1100AN1010740,371.6,2025-02,Ukryl Etiqueta Dorada,110.8555482644989,Invierno
1100AN1010740,371.6,2025-03,Ukryl Etiqueta Dorada,114.9505336280709,Invierno
1100AN1010740,371.6,2025-04,Ukryl Etiqueta Dorada,200.79946222453705,Invierno
1100AN1010740,371.6,2025-05,Ukryl Etiqueta Dorada,247.46309989942932,Invierno
1100AN1010740,371.6,2025-06,Ukryl Etiqueta Dorada,265.17457871545946,Invierno
1100AN1010740,371.6,2025-07,Ukryl Etiqueta Dorada,219.70222005615744,Invierno
1100AN1010740,371.6,2025-08,Ukryl Etiqueta Dorada,165.96345989037246,Invierno
1100AN1010740,371.6,2025-09,Ukryl Etiqueta Dorada,78.03394504872365,Invierno
1100AN1010740,371.6,2025-10,Ukryl Etiqueta Dorada,82.41415835491318,Invierno
1100AN1010740,371.6,2025-11,Ukryl Etiqueta Dorada,70.743972941785,Invierno
1100AN1010740,371.6,2025-12,Ukryl Etiqueta Dorada,60.0876665438846,Invierno
1100AN1010769,484.6,2025-01,Ukryl Etiqueta Dorada,35.99237376435498,Invierno
1100AN1010769,484.6,2025-02,Ukryl Etiqueta Dorada,81.50205633177302,Invierno
1100AN1010769,484.6,2025-03,Ukryl Etiqueta Dorada,84.51272862562439,Invierno
1100AN1010769,484.6,2025-04,Ukryl Etiqueta Dorada,147.62967968518868,Invierno
1100AN1010769,484.6,2025-05,Ukryl Etiqueta Dorada,181.93723114260607,Invierno
1100AN1010769,484.6,2025-06,Ukryl Etiqueta Dorada,194.95887928545665,Invierno
1100AN1010769,484.6,2025-07,Ukryl Etiqueta Dorada,161.5271675217263,Invierno
1100AN1010769,484.6,2025-08,Ukryl Etiqueta Dorada,122.0179185323903,Invierno
1100AN1010769,484.6,2025-09,Ukryl Etiqueta Dorada,57.37130062247231,Invierno
1100AN1010769,484.6,2025-10,Ukryl Etiqueta Dorada,60.5916752200022,Invierno
1100AN1010769,484.6,2025-11,Ukryl Etiqueta Dorada,52.01164360378034,Invierno
1100AN1010769,484.6,2025-12,Ukryl Etiqueta Dorada,44.17702550908594,Invierno
1100AN1010772,77.7,2025-01,Ukryl Etiqueta Dorada,33.93994579303873,Invierno
1100AN1010772,77.7,2025-02,Ukryl Etiqueta Dorada,76.854485676103,Invierno
1100AN1010772,77.7,2025-03,Ukryl Etiqueta Dorada,79.69347748928303,Invierno
1100AN1010772,77.7,2025-04,Ukryl Etiqueta Dorada,139.21124954867977,Invierno
1100AN1010772,77.7,2025-05,Ukryl Etiqueta Dorada,171.56244828816924,Invierno
1100AN1010772,77.7,2025-06,Ukryl Etiqueta Dorada,183.8415503834597,Invierno
1100AN1010772,77.7,2025-07,Ukryl Etiqueta Dorada,152.3162474829541,Invierno
1100AN1010772,77.7,2025-08,Ukryl Etiqueta Dorada,115.05997264537348,Invierno
1100AN1010772,77.7,2025-09,Ukryl Etiqueta Dorada,54.09976140921348,Invierno
1100AN1010772,77.7,2025-10,Ukryl Etiqueta Dorada,57.13649746860859,Invierno
1100AN1010772,77.7,2025-11,Ukryl Etiqueta Dorada,49.04573330107476,Invierno
1100AN1010772,77.7,2025-12,Ukryl Etiqueta Dorada,41.65787621823826,Invierno
1100AN1010807,602.0,2025-01,Ukryl Etiqueta Dorada,26.888843276286767,Invierno
1100AN1010807,602.0,2025-02,Ukryl Etiqueta Dorada,60.88778788940247,Invierno
1100AN1010807,602.0,2025-03,Ukryl Etiqueta Dorada,63.136972563790366,Invierno
1100AN1010807,602.0,2025-04,Ukryl Etiqueta Dorada,110.28978933072584,Invierno
1100AN1010807,602.0,2025-05,Ukryl Etiqueta Dorada,135.91995144149024,Invierno
1100AN1010807,602.0,2025-06,Ukryl Etiqueta Dorada,145.64804157537344,Invierno
1100AN1010807,602.0,2025-07,Ukryl Etiqueta Dorada,120.67219352605132,Invierno
1100AN1010807,602.0,2025-08,Ukryl Etiqueta Dorada,91.15599626178108,Invierno
1100AN1010807,602.0,2025-09,Ukryl Etiqueta Dorada,42.86041040511064,Invierno
1100AN1010807,602.0,2025-10,Ukryl Etiqueta Dorada,45.26625749957688,Invierno
1100AN1010807,602.0,2025-11,Ukryl Etiqueta Dorada,38.85636836737811,Invierno
1100AN1010807,602.0,2025-12,Ukryl Etiqueta Dorada,33.00335574150821,Invierno
1100AN1010811,605.9,2025-01,Ukryl Etiqueta Dorada,94.23172481172564,Invierno
1100AN1010811,605.9,2025-02,Ukryl Etiqueta Dorada,213.38073987916167,Invierno
1100AN1010811,605.9,2025-03,Ukryl Etiqueta Dorada,221.26298862857465,Invierno
1100AN1010811,605.9,2025-04,Ukryl Etiqueta Dorada,386.5096378809848,Invierno
1100AN1010811,605.9,2025-05,Ukryl Etiqueta Dorada,476.3303251483841,Invierno
1100AN1010811,605.9,2025-06,Ukryl Etiqueta Dorada,510.4223350954306,Invierno
1100AN1010811,605.9,2025-07,Ukryl Etiqueta Dorada,422.894685945913,Invierno
1100AN1010811,605.9,2025-08,Ukryl Etiqueta Dorada,319.4554212101107,Invierno
1100AN1010811,605.9,2025-09,Ukryl Etiqueta Dorada,150.20394730679354,Invierno
1100AN1010811,605.9,2025-10,Ukryl Etiqueta Dorada,158.6352181880056,Invierno
1100AN1010811,605.9,2025-11,Ukryl Etiqueta Dorada,136.17181570643794,Invierno
1100AN1010811,605.9,2025-12,Ukryl Etiqueta Dorada,115.6599822514477,Invierno
1100AN1010829,318.6,2025-01,Ukryl Etiqueta Dorada,47.55210818774037,Invierno
1100AN1010829,318.6,2025-02,Ukryl Etiqueta Dorada,107.67821610171131,Invierno
1100AN1010829,318.6,2025-03,Ukryl Etiqueta Dorada,111.6558313479954,Invierno
1100AN1010829,318.6,2025-04,Ukryl Etiqueta Dorada,195.04416535771537,Invierno
1100AN1010829,318.6,2025-05,Ukryl Etiqueta Dorada,240.37033387442588,Invierno
1100AN1010829,318.6,2025-06,Ukryl Etiqueta Dorada,257.57416781229045,Invierno
1100AN1010829,318.6,2025-07,Ukryl Etiqueta Dorada,213.4051339747761,Invierno
1100AN1010829,318.6,2025-08,Ukryl Etiqueta Dorada,161.2066295177599,Invierno
1100AN1010829,318.6,2025-09,Ukryl Etiqueta Dorada,75.79734284636089,Invierno
1100AN1010829,318.6,2025-10,Ukryl Etiqueta Dorada,80.05201085657282,Invierno
1100AN1010829,318.6,2025-11,Ukryl Etiqueta Dorada,68.71631529117292,Invierno
1100AN1010829,318.6,2025-12,Ukryl Etiqueta Dorada,58.36543902811594,Invierno
1100AN1010831,163.79999999999998,2025-01,Ukryl Etiqueta Dorada,44.04632637567303,Invierno
1100AN1010831,163.79999999999998,2025-02,Ukryl Etiqueta Dorada,99.73963365075366,Invierno
1100AN1010831,163.79999999999998,2025-03,Ukryl Etiqueta Dorada,103.4239989925168,Invierno
1100AN1010831,163.79999999999998,2025-04,Ukryl Etiqueta Dorada,180.6645234549569,Invierno
1100AN1010831,163.79999999999998,2025-05,Ukryl Etiqueta Dorada,222.64901768523592,Invierno
1100AN1010831,163.79999999999998,2025-06,Ukryl Etiqueta Dorada,238.58449801238208,Invierno
1100AN1010831,163.79999999999998,2025-07,Ukryl Etiqueta Dorada,197.6718286429329,Invierno
1100AN1010831,163.79999999999998,2025-08,Ukryl Etiqueta Dorada,149.3216618204971,Invierno
1100AN1010831,163.79999999999998,2025-09,Ukryl Etiqueta Dorada,70.20917954338638,Invierno
1100AN1010831,163.79999999999998,2025-10,Ukryl Etiqueta Dorada,74.15017191869909,Invierno
1100AN1010831,163.79999999999998,2025-11,Ukryl Etiqueta Dorada,63.6502011372228,Invierno
1100AN1010831,163.79999999999998,2025-12,Ukryl Etiqueta Dorada,54.06244380043333,Invierno
1100AN1010875,198.2,2025-01,Ukryl Etiqueta Dorada,44.08466712002921,Invierno
1100AN1010875,198.2,2025-02,Ukryl Etiqueta Dorada,99.82645341781814,Invierno
1100AN1010875,198.2,2025-03,Ukryl Etiqueta Dorada,103.51402586721784,Invierno
1100AN1010875,198.2,2025-04,Ukryl Etiqueta Dorada,180.8217854306536,Invierno
1100AN1010875,198.2,2025-05,Ukryl Etiqueta Dorada,222.8428256544957,Invierno
1100AN1010875,198.2,2025-06,Ukryl Etiqueta Dorada,238.7921772446436,Invierno
1100AN1010875,198.2,2025-07,Ukryl Etiqueta Dorada,197.84389486665776,Invierno
1100AN1010875,198.2,2025-08,Ukryl Etiqueta Dorada,149.45164096141045,Invierno
1100AN1010875,198.2,2025-09,Ukryl Etiqueta Dorada,70.27029411129315,Invierno
1100AN1010875,198.2,2025-10,Ukryl Etiqueta Dorada,74.21471697885356,Invierno
1100AN1010875,198.2,2025-11,Ukryl Etiqueta Dorada,63.70560635011631,Invierno
1100AN1010875,198.2,2025-12,Ukryl Etiqueta Dorada,54.10950321509016,Invierno
1100AN1010880,32.900000000000006,2025-01,Ukryl Etiqueta Dorada,31.91507523172848,Invierno
1100AN1010880,32.900000000000006,2025-02,Ukryl Etiqueta Dorada,72.26931672801058,Invierno
1100AN1010880,32.900000000000006,2025-03,Ukryl Etiqueta Dorada,74.93893316913305,Invierno
1100AN1010880,32.900000000000006,2025-04,Ukryl Etiqueta Dorada,130.90585145720274,Invierno
1100AN1010880,32.900000000000006,2025-05,Ukryl Etiqueta Dorada,161.3269649116378,Invierno
1100AN1010880,32.900000000000006,2025-06,Ukryl Etiqueta Dorada,172.87349092965073,Invierno
1100AN1010880,32.900000000000006,2025-07,Ukryl Etiqueta Dorada,143.22900004248413,Invierno
1100AN1010880,32.900000000000006,2025-08,Ukryl Etiqueta Dorada,108.19544926588816,Invierno
1100AN1010880,32.900000000000006,2025-09,Ukryl Etiqueta Dorada,50.87214829163764,Invierno
1100AN1010880,32.900000000000006,2025-10,Ukryl Etiqueta Dorada,53.727711479201005,Invierno
1100AN1010880,32.900000000000006,2025-11,Ukryl Etiqueta Dorada,46.119645495136375,Invierno
1100AN1010880,32.900000000000006,2025-12,Ukryl Etiqueta Dorada,39.17255088167517,Invierno
1100AN1010882,296.0,2025-01,Ukryl Etiqueta Dorada,47.47542669902803,Invierno
1100AN1010882,296.0,2025-02,Ukryl Etiqueta Dorada,107.50457656758238,Invierno
1100AN1010882,296.0,2025-03,Ukryl Etiqueta Dorada,111.47577759859324,Invierno
1100AN1010882,296.0,2025-04,Ukryl Etiqueta Dorada,194.7296414063221,Invierno
1100AN1010882,296.0,2025-05,Ukryl Etiqueta Dorada,239.98271793590635,Invierno
1100AN1010882,296.0,2025-06,Ukryl Etiqueta Dorada,257.1588093477675,Invierno
1100AN1010882,296.0,2025-07,Ukryl Etiqueta Dorada,213.0610015273264,Invierno
1100AN1010882,296.0,2025-08,Ukryl Etiqueta Dorada,160.94667123593322,Invierno
1100AN1010882,296.0,2025-09,Ukryl Etiqueta Dorada,75.67511371054736,Invierno
1100AN1010882,296.0,2025-10,Ukryl Etiqueta Dorada,79.92292073626389,Invierno
1100AN1010882,296.0,2025-11,Ukryl Etiqueta Dorada,68.6055048653859,Invierno
1100AN1010882,296.0,2025-12,Ukryl Etiqueta Dorada,58.27132019880231,Invierno
1100AN1010888,136.8,2025-01,Ukryl Etiqueta Dorada,72.11774198569543,Invierno
1100AN1010888,136.8,2025-02,Ukryl Etiqueta Dorada,163.30526873055095,Invierno
1100AN1010888,136.8,2025-03,Ukryl Etiqueta Dorada,169.33773797286813,Invierno
1100AN1010888,136.8,2025-04,Ukryl Etiqueta Dorada,295.804861848575,Invierno
1100AN1010888,136.8,2025-05,Ukryl Etiqueta Dorada,364.5467336785821,Invierno
1100AN1010888,136.8,2025-06,Ukryl Etiqueta Dorada,390.6381459078203,Invierno
1100AN1010888,136.8,2025-07,Ukryl Etiqueta Dorada,323.65118975699835,Invierno
1100AN1010888,136.8,2025-08,Ukryl Etiqueta Dorada,244.48670220982373,Invierno
1100AN1010888,136.8,2025-09,Ukryl Etiqueta Dorada,114.9545924023712,Invierno
1100AN1010888,136.8,2025-10,Ukryl Etiqueta Dorada,121.4072411174152,Invierno
1100AN1010888,136.8,2025-11,Ukryl Etiqueta Dorada,104.21547403978504,Invierno
1100AN1010888,136.8,2025-12,Ukryl Etiqueta Dorada,88.51728836276271,Invierno
1100AN1010900,231.2,2025-01,Ukryl Etiqueta Dorada,26.15198209569161,Invierno
1100AN1010900,231.2,2025-02,Ukryl Etiqueta Dorada,59.21922049113214,Invierno
1100AN1010900,231.2,2025-03,Ukryl Etiqueta Dorada,61.40676856562928,Invierno
1100AN1010900,231.2,2025-04,Ukryl Etiqueta Dorada,107.2674107353067,Invierno
1100AN1010900,231.2,2025-05,Ukryl Etiqueta Dorada,132.1952045322791,Invierno
1100AN1010900,231.2,2025-06,Ukryl Etiqueta Dorada,141.65670633034827,Invierno
1100AN1010900,231.2,2025-07,Ukryl Etiqueta Dorada,117.36529578883888,Invierno
1100AN1010900,231.2,2025-08,Ukryl Etiqueta Dorada,88.65795964735297,Invierno
1100AN1010900,231.2,2025-09,Ukryl Etiqueta Dorada,41.68586480315256,Invierno
1100AN1010900,231.2,2025-10,Ukryl Etiqueta Dorada,44.02578212473328,Invierno
1100AN1010900,231.2,2025-11,Ukryl Etiqueta Dorada,37.791549432081005,Invierno
1100AN1010900,231.2,2025-12,Ukryl Etiqueta Dorada,32.098932616072524,Invierno
1100AN1011102,691.0,2025-01,Ukryl Etiqueta Dorada,178.6903938870634,Invierno
1100AN1011102,691.0,2025-02,Ukryl Etiqueta Dorada,404.6311211335896,Invierno
1100AN1011102,691.0,2025-03,Ukryl Etiqueta Dorada,419.578126895848,Invierno
1100AN1011102,691.0,2025-04,Ukryl Etiqueta Dorada,732.9331981569048,Invierno
1100AN1011102,691.0,2025-05,Ukryl Etiqueta Dorada,903.2589989324536,Invierno
1100AN1011102,691.0,2025-06,Ukryl Etiqueta Dorada,967.9072338874122,Invierno
1100AN1011102,691.0,2025-07,Ukryl Etiqueta Dorada,801.9296914643555,Invierno
1100AN1011102,691.0,2025-08,Ukryl Etiqueta Dorada,605.7791594014132,Invierno
1100AN1011102,691.0,2025-09,Ukryl Etiqueta Dorada,284.8297912541536,Invierno
1100AN1011102,691.0,2025-10,Ukryl Etiqueta Dorada,300.8179005426386,Invierno
1100AN1011102,691.0,2025-11,Ukryl Etiqueta Dorada,258.2208426463208,Invierno
1100AN1011102,691.0,2025-12,Ukryl Etiqueta Dorada,219.32451970687305,Invierno
1100AN1011302,355.3,2025-01,Ukryl Etiqueta Dorada,101.64610588125232,Invierno
1100AN1011302,355.3,2025-02,Ukryl Etiqueta Dorada,230.1700549587981,Invierno
1100AN1011302,355.3,2025-03,Ukryl Etiqueta Dorada,238.67249819185992,Invierno
1100AN1011302,355.3,2025-04,Ukryl Etiqueta Dorada,416.921155318664,Invierno
1100AN1011302,355.3,2025-05,Ukryl Etiqueta Dorada,513.8091525037994,Invierno
1100AN1011302,355.3,2025-06,Ukryl Etiqueta Dorada,550.5836046291945,Invierno
1100AN1011302,355.3,2025-07,Ukryl Etiqueta Dorada,456.16906737260905,Invierno
1100AN1011302,355.3,2025-08,Ukryl Etiqueta Dorada,344.59094995385703,Invierno
1100AN1011302,355.3,2025-09,Ukryl Etiqueta Dorada,162.02235884181297,Invierno
1100AN1011302,355.3,2025-10,Ukryl Etiqueta Dorada,171.11702260200087,Invierno
1100AN1011302,355.3,2025-11,Ukryl Etiqueta Dorada,146.88614503230056,Invierno
1100AN1011302,355.3,2025-12,Ukryl Etiqueta Dorada,124.7603906820511,Invierno
1100AN1011777,247.1,2025-01,Ukryl Etiqueta Dorada,11.540564051207298,Invierno
