Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,6.72820214537221,0.0,228.6,228.6,221.87179785462777
2025-02,9.43189959498434,0.0,228.6,228.6,212.43989825964343
2025-03,16.67224168855395,0.0,228.6,228.6,195.76765657108947
2025-04,20.43209723467092,0.0,228.6,228.6,175.33555933641856
2025-05,24.25375939611679,0.0,228.6,228.6,151.08179994030178
2025-06,24.22622478078604,0.0,228.6,228.6,126.85557515951574
2025-07,24.61750828939184,0.0,228.6,228.6,102.2380668701239
2025-08,14.970267575500628,0.0,228.6,228.6,87.26779929462327
2025-09,9.720754547096655,0.0,228.6,228.6,77.54704474752661
2025-10,8.72147656477596,0.0,228.6,228.6,68.82556818275066
2025-11,8.004699687568833,0.0,228.6,228.6,60.82086849518183
2025-12,6.071458295574663,0.0,228.6,228.6,54.74941019960716
