Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,7.667725868374635,0.0,166.9,166.9,159.23227413162536
2025-02,10.748966655545214,0.0,166.9,166.9,148.48330747608014
2025-03,19.0003475099286,0.0,166.9,166.9,129.48295996615155
2025-04,23.28522792960245,0.0,166.9,166.9,106.1977320365491
2025-05,27.640545618097065,0.0,166.9,166.9,78.55718641845203
2025-06,27.609166079003906,0.0,166.9,166.9,50.94802033944813
2025-07,28.05508827574835,0.0,166.9,166.9,22.892932063699778
2025-08,17.060710345052517,0.0,166.9,166.9,5.832221718647261
2025-09,11.078157209078622,0.0,166.9,166.9,-5.245935490431361
2025-10,9.939340409406835,0.0,166.9,166.9,-15.185275899838196
2025-11,9.12247306736448,0.0,166.9,166.9,-24.307748967202677
2025-12,6.919274544055809,0.0,166.9,166.9,-31.227023511258487
