Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,6.534700616204797,121.5,114.9652993837952
2025-02,14.797344049050936,121.5,100.16795533474426
2025-03,15.3439554568627,121.5,84.82399987788156
2025-04,26.803337982790257,121.5,58.02066189509131
2025-05,33.03214576071152,121.5,24.988516134379786
2025-06,35.396329148564604,121.5,-10.407813014184818
2025-07,29.32653700610837,121.5,-39.73435002029319
2025-08,22.15331982941601,121.5,-61.8876698497092
2025-09,10.416214167608656,121.5,-72.30388401731786
2025-10,11.000898690076298,121.5,-83.30478270739415
2025-11,9.443125972537215,121.5,-92.74790867993137
2025-12,8.020688985571065,121.5,-100.76859766550244
