Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,6.613778401439399,286.4,279.7862215985606
2025-02,14.976409818621413,286.4,264.8098117799392
2025-03,15.529635885933644,286.4,249.28017589400554
2025-04,27.1276908076645,286.4,222.15248508634104
2025-05,33.43187469730979,286.4,188.72061038903126
2025-06,35.82466756510389,286.4,152.89594282392738
2025-07,29.681423592540924,286.4,123.21451923138646
2025-08,22.42140180754976,286.4,100.7931174238367
2025-09,10.54226296391635,286.4,90.25085445992036
2025-10,11.134022876644876,286.4,79.11683158327548
2025-11,9.557399224130076,286.4,69.5594323591454
2025-12,8.117749028300747,286.4,61.441683330844654
