Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,34.02288165943622,0.0,133.8,133.8,99.77711834056379
2025-02,47.69482200598837,0.0,133.8,133.8,52.08229633457542
2025-03,84.30747080887686,0.0,133.8,133.8,-32.22517447430144
2025-04,103.3201457461332,0.0,133.8,133.8,-135.54532022043463
2025-05,122.64536170306626,0.0,133.8,133.8,-258.1906819235009
2025-06,122.50612585094775,0.0,133.8,133.8,-380.69680777444864
2025-07,124.4847513768976,0.0,133.8,133.8,-505.1815591513463
2025-08,75.70100171286938,0.0,133.8,133.8,-580.8825608642156
2025-09,49.15549123680498,0.0,133.8,133.8,-630.0380521010206
2025-10,44.102385547826536,0.0,133.8,133.8,-674.1404376488472
2025-11,40.47781923092239,0.0,133.8,133.8,-714.6182568797695
2025-12,30.70188775951404,0.0,133.8,133.8,-745.3201446392836
