Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,18.99656353477162,0.0,2.8,2.8,-16.19656353477162
2025-02,26.63024624385668,0.0,2.8,2.8,-42.8268097786283
2025-03,47.07279770443971,0.0,2.8,2.8,-89.89960748306801
2025-04,57.688461922034826,0.0,2.8,2.8,-147.58806940510283
2025-05,68.47863238507209,0.0,2.8,2.8,-216.06670179017493
2025-06,68.40089050719229,0.0,2.8,2.8,-284.4675922973672
2025-07,69.50564953058918,0.0,2.8,2.8,-353.9732418279564
2025-08,42.267404127584655,0.0,2.8,2.8,-396.240645955541
2025-09,27.44580608162245,0.0,2.8,2.8,-423.68645203716346
2025-10,24.624421219826896,0.0,2.8,2.8,-448.31087325699036
2025-11,22.600656595352,0.0,2.8,2.8,-470.91152985234237
2025-12,17.142297566063956,0.0,2.8,2.8,-488.05382741840634
