Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,14.385320487841977,0.0,88.4,88.4,74.01467951215803
2025-02,20.165996138555474,0.0,88.4,88.4,53.848683373602555
2025-03,35.64630413275735,0.0,88.4,88.4,18.202379240845204
2025-04,43.68511239836284,0.0,88.4,88.4,-25.482733157517636
2025-05,51.85606710525601,0.0,88.4,88.4,-77.33880026277365
2025-06,51.79719636126168,0.0,88.4,88.4,-129.13599662403533
2025-07,52.63378517819744,0.0,88.4,88.4,-181.76978180223279
2025-08,32.00737614734853,0.0,88.4,88.4,-213.77715794958132
2025-09,20.78358624224968,0.0,88.4,88.4,-234.560744191831
2025-10,18.647066898517608,0.0,88.4,88.4,-253.2078110903486
2025-11,17.11455273290336,0.0,88.4,88.4,-270.322363823252
2025-12,12.981160720696009,0.0,88.4,88.4,-283.30352454394796
