Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,20.348265407220275,0.0,34.5,34.5,14.151734592779725
2025-02,28.52512336969588,0.0,34.5,34.5,-14.373388776916155
2025-03,50.42226607970776,0.0,34.5,34.5,-64.79565485662391
2025-04,61.79328866377502,0.0,34.5,34.5,-126.58894352039894
2025-05,73.35123449798564,0.0,34.5,34.5,-199.9401780183846
2025-06,73.26796089107994,0.0,34.5,34.5,-273.20813890946454
2025-07,74.4513291238634,0.0,34.5,34.5,-347.6594680333279
2025-08,45.27494437023028,0.0,34.5,34.5,-392.9344124035582
2025-09,29.398714427570702,0.0,34.5,34.5,-422.33312683112894
2025-10,26.37657371887648,0.0,34.5,34.5,-448.70970055000544
2025-11,24.20880797402574,0.0,34.5,34.5,-472.91850852403115
2025-12,18.36205900742716,0.0,34.5,34.5,-491.2805675314583
