Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,45.46217991733152,509.1,463.6378200826685
2025-02,52.48889045056247,509.1,411.14892963210605
2025-03,84.12184198842212,509.1,327.0270876436839
2025-04,105.9570244108426,509.1,221.07006323284128
2025-05,118.3858834379694,509.1,102.68417979487188
2025-06,98.88599871905146,509.1,3.7981810758204233
2025-07,109.35973996367278,509.1,-105.56155888785236
2025-08,80.60152587646967,509.1,-186.16308476432204
2025-09,55.7663216605062,509.1,-241.92940642482824
2025-10,67.12196620436514,509.1,-309.0513726291934
2025-11,53.33204012205077,509.1,-362.3834127512442
2025-12,31.419245133640395,509.1,-393.8026578848846
