Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,13.183639338905005,0.0,686.8,686.8,673.616360661095
2025-02,18.481424882063905,0.0,686.8,686.8,655.134935779031
2025-03,32.668581687031384,0.0,686.8,686.8,622.4663540919996
2025-04,40.0358662030714,0.0,686.8,686.8,582.4304878889283
2025-05,47.5242582761748,0.0,686.8,686.8,534.9062296127535
2025-06,47.470305313702376,0.0,686.8,686.8,487.43592429905107
2025-07,48.23700948597048,0.0,686.8,686.8,439.1989148130806
2025-08,29.333632411453934,0.0,686.8,686.8,409.86528240162664
2025-09,19.047424450392096,0.0,686.8,686.8,390.81785795123454
2025-10,17.089379755304247,0.0,686.8,686.8,373.7284781959303
2025-11,15.684884522938928,0.0,686.8,686.8,358.04359367299134
2025-12,11.89677638997738,0.0,686.8,686.8,346.14681728301395
