Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,27.382570442990048,0.0,600.3,600.3,572.9174295570099
2025-02,38.38613191021779,0.0,600.3,600.3,534.531297646792
2025-03,67.85301966490313,0.0,600.3,600.3,466.6782779818889
2025-04,83.15495428614946,0.0,600.3,600.3,383.52332369573946
2025-05,98.70843069545732,0.0,600.3,600.3,284.81489300028215
2025-06,98.5963697722531,0.0,600.3,600.3,186.21852322802906
2025-07,100.1888231507456,0.0,600.3,600.3,86.02970007728345
2025-08,60.92629168677846,0.0,600.3,600.3,25.10340839050499
2025-09,39.56171951937761,0.0,600.3,600.3,-14.458311128872623
2025-10,35.49483818141928,0.0,600.3,600.3,-49.953149310291906
2025-11,32.577685440173155,0.0,600.3,600.3,-82.53083475046506
2025-12,24.709741306539225,0.0,600.3,600.3,-107.24057605700429
