Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,14.365620796875795,0.0,435.1,435.1,420.7343792031242
2025-02,20.13838021631792,0.0,435.1,435.1,400.5959989868063
2025-03,35.59748901069627,0.0,435.1,435.1,364.99850997611003
2025-04,43.62528869024332,0.0,435.1,435.1,321.3732212858667
2025-05,51.78505384576289,0.0,435.1,435.1,269.5881674401038
2025-06,51.72626372113776,0.0,435.1,435.1,217.86190371896603
2025-07,52.56170688816095,0.0,435.1,435.1,165.30019683080508
2025-08,31.96354428282567,0.0,435.1,435.1,133.3366525479794
2025-09,20.7551245735307,0.0,435.1,435.1,112.5815279744487
2025-10,18.621531043710835,0.0,435.1,435.1,93.95999693073787
2025-11,17.091115549133455,0.0,435.1,435.1,76.86888138160441
2025-12,12.963383928389144,0.0,435.1,435.1,63.90549745321527
