Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,6.788816579114301,181.9,175.1111834208857
2025-02,9.51687166340762,181.9,165.5943117574781
2025-03,16.82244206412651,181.9,148.7718696933516
2025-04,20.61617018273101,181.9,128.1556995106206
2025-05,24.472261733018744,181.9,103.68343777760185
2025-06,24.44447905809041,181.9,79.23895871951144
2025-07,24.83928764335032,181.9,54.39967107616113
2025-08,15.10513485095559,181.9,39.29453622520553
2025-09,9.808328912385816,181.9,29.486207312819715
2025-10,8.800048425719886,181.9,20.68615888709983
2025-11,8.076814099168551,181.9,12.609344787931278
2025-12,6.126156118057318,181.9,6.48318866987396
