Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,6.425129976661749,212.4,205.97487002333827
2025-02,9.007039252867926,212.4,196.96783077047036
2025-03,15.92123981069116,212.4,181.0465909597792
2025-04,19.511732494370428,212.4,161.53485846540877
2025-05,23.161247711607025,212.4,138.37361075380176
2025-06,23.13495339426414,212.4,115.23865735953761
2025-07,23.508611519599405,212.4,91.73004583993821
2025-08,14.295931198225825,212.4,77.43411464171238
2025-09,9.28288272065086,212.4,68.15123192106152
2025-10,8.32861726005632,212.4,59.822614661005204
2025-11,7.644127629570235,212.4,52.17848703143497
2025-12,5.797969183161389,212.4,46.38051784827358
