Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,27.69224797794688,499.0,471.30775202205314
2025-02,20.02603386444318,499.0,451.28171815760993
2025-03,23.6207249213255,499.0,427.6609932362844
2025-04,21.88504904405066,499.0,405.77594419223374
2025-05,23.937565695398945,499.0,381.8383784968348
2025-06,20.26652253444708,499.0,361.57185596238776
2025-07,29.27520463688388,499.0,332.2966513255039
2025-08,52.20617064504588,499.0,280.09048068045803
2025-09,59.31670948900242,499.0,220.7737711914556
2025-10,71.21170976374572,499.0,149.5620614277099
2025-11,59.30096167727093,499.0,90.26109975043897
2025-12,35.652694960420945,499.0,54.60840479001803
