Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,21.76664315678523,1.0,-20.76664315678523
2025-02,30.513469770800683,1.0,-51.28011292758591
2025-03,53.936954868105616,1.0,-105.21706779569152
2025-04,66.10059564838133,1.0,-171.31766344407285
2025-05,78.46418918149135,1.0,-249.7818526255642
2025-06,78.37511098000239,1.0,-328.1569636055666
2025-07,79.64096600649195,1.0,-407.79792961205857
2025-08,48.43083861587636,1.0,-456.22876822793495
2025-09,31.44795457533702,1.0,-487.67672280327196
2025-10,28.215155264964388,1.0,-515.8918780682363
2025-11,25.89628520545917,1.0,-541.7881632736955
2025-12,19.64198805352128,1.0,-561.4301513272168
