Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,17.022048355622978,0.0,-17.022048355622978
2025-02,23.86228111496826,0.0,-40.88432947059124
2025-03,42.180020470163626,0.0,-83.06434994075487
2025-04,51.69228563897713,0.0,-134.756635579732
2025-05,61.36091876049097,0.0,-196.11755434022297
2025-06,61.29125742400216,0.0,-257.4088117642251
2025-07,62.28118707539154,0.0,-319.68999883961663
2025-08,37.87410262963932,0.0,-357.56410146925595
2025-09,24.59307113232809,0.0,-382.157172601584
2025-10,22.064942849578458,0.0,-404.2221154511625
2025-11,20.25152963749115,0.0,-424.47364508865365
2025-12,15.360515998691485,0.0,-439.83416108734514
