Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,14.688392656552436,-3.3,-17.988392656552435
2025-02,20.59085648067189,-3.3,-38.57924913722432
2025-03,36.39730601062014,-3.3,-74.97655514784446
2025-04,44.60547713866334,-3.3,-119.5820322865078
2025-05,52.948578789765776,-3.3,-172.53061107627357
2025-06,52.888467747783565,-3.3,-225.41907882405712
2025-07,53.742681947989865,-3.3,-279.161760772047
2025-08,32.68171252462333,-3.3,-311.8434732966703
2025-09,21.22145806869547,-3.3,-333.0649313653658
2025-10,19.039926203237243,-3.3,-352.10485756860305
2025-11,17.47512479090196,-3.3,-369.57998235950504
2025-12,13.25464983310928,-3.3,-382.8346321926143
