Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,3.760367933275031,0.45,-3.310367933275031
2025-02,5.271454694809378,0.45,-8.58182262808441
2025-03,9.318055799582574,0.45,-17.899878427666984
2025-04,11.419425515278354,0.45,-29.31930394294534
2025-05,13.555338725554916,0.45,-42.87464266850026
2025-06,13.539949728270395,0.45,-56.41459239677065
2025-07,13.758636671199511,0.45,-70.17322906797017
2025-08,8.366828601037119,0.45,-78.54005766900728
2025-09,5.432894686626207,0.45,-83.9729523556335
2025-10,4.874401823308906,0.45,-88.8473541789424
2025-11,4.47379780961758,0.45,-93.32115198855998
2025-12,3.3933161622676864,0.45,-96.71446815082766
