Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,4.665038356875755,21.0,16.334961643124245
2025-02,6.539662816026868,21.0,9.795298827097376
2025-03,11.559796405003006,21.0,-1.7644975779056296
2025-04,14.166714265075324,21.0,-15.931211842980954
2025-05,16.81648610381657,21.0,-32.74769794679752
2025-06,16.79739481703825,21.0,-49.54509276383577
2025-07,17.068693529029904,21.0,-66.61378629286567
2025-08,10.379722687202408,21.0,-76.99350898006807
2025-09,6.739942088566907,21.0,-83.73345106863498
2025-10,6.047086847897026,21.0,-89.780537916532
2025-11,5.550105402743391,21.0,-95.3306433192754
2025-12,4.209681162821307,21.0,-99.54032448209671
