Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,13.865551718503538,0.0,81.7,81.7,67.83444828149646
2025-02,19.43736065182583,0.0,81.7,81.7,48.39708762967064
2025-03,34.35833591222267,0.0,81.7,81.7,14.038751717447965
2025-04,42.1066868687475,0.0,81.7,81.7,-28.067935151299537
2025-05,49.98240956632177,0.0,81.7,81.7,-78.0503447176213
2025-06,49.92566593337664,0.0,81.7,81.7,-127.97601065099795
2025-07,50.73202721800344,0.0,81.7,81.7,-178.70803786900137
2025-08,30.85088926032224,0.0,81.7,81.7,-209.55892712932362
2025-09,20.03263605989514,0.0,81.7,81.7,-229.59156318921876
2025-10,17.97331319092343,0.0,81.7,81.7,-247.56487638014218
2025-11,16.49617165343577,0.0,81.7,81.7,-264.06104803357795
2025-12,12.512126892907244,0.0,81.7,81.7,-276.5731749264852
