Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,9.30481939593811,1.9,-7.404819395938109
2025-02,21.07007221945904,1.9,-28.474891615397148
2025-03,21.84839715401462,1.9,-50.32328876941177
2025-04,38.16551572687003,1.9,-88.4888044962818
2025-05,47.03477153972968,1.9,-135.5235760360115
2025-06,50.401153679455945,1.9,-185.92472971546744
2025-07,41.758321670230586,1.9,-227.68305138569804
2025-08,31.54431276040424,1.9,-259.2273641461023
2025-09,14.83174169887217,1.9,-274.05910584497445
2025-10,15.664279286236251,1.9,-289.7233851312107
2025-11,13.446152604093148,1.9,-303.16953773530383
2025-12,11.420731694526014,1.9,-314.59026942982985
