Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,8.651195055840075,0.0,304.0,304.0,295.34880494415995
2025-02,12.127638465712968,0.0,304.0,304.0,283.221166478447
2025-03,21.43734860359336,0.0,304.0,304.0,261.78381787485364
2025-04,26.271811511877537,0.0,304.0,304.0,235.5120063629761
2025-05,31.18574603433125,0.0,304.0,304.0,204.32626032864485
2025-06,31.15034172826745,0.0,304.0,304.0,173.1759186003774
2025-07,31.653458293724764,0.0,304.0,304.0,141.52246030665265
2025-08,19.24893188930925,0.0,304.0,304.0,122.2735284173434
2025-09,12.499051285895227,0.0,304.0,304.0,109.77447713144818
2025-10,11.21416885322206,0.0,304.0,304.0,98.56030827822612
2025-11,10.292529395569924,0.0,304.0,304.0,88.26777888265619
2025-12,7.80674671383688,0.0,304.0,304.0,80.46103216881932
