Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,10.762092710908428,0.0,323.3,323.3,312.5379072890916
2025-02,15.086790748553776,0.0,323.3,323.3,297.45111654053784
2025-03,26.66807668290769,0.0,323.3,323.3,270.7830398576302
2025-04,32.68215192807047,0.0,323.3,323.3,238.1008879295597
2025-05,38.79508991694177,0.0,323.3,323.3,199.3057980126179
2025-06,38.75104693539244,0.0,323.3,323.3,160.5547510772255
2025-07,39.376924295329005,0.0,323.3,323.3,121.17782678189648
2025-08,23.945684757028257,0.0,323.3,323.3,97.23214202486822
2025-09,15.548828557090191,0.0,323.3,323.3,81.68331346777804
2025-10,13.950433910594338,0.0,323.3,323.3,67.7328795571837
2025-11,12.803913779530149,0.0,323.3,323.3,54.928965777653545
2025-12,9.711598381795328,0.0,323.3,323.3,45.21736739585822
