Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,18.89806507994072,337.9,319.0019349200593
2025-02,26.492166632668845,337.9,292.50976828739044
2025-03,46.8287220941343,337.9,245.68104619325615
2025-04,57.389343381437165,337.9,188.291702811819
2025-05,68.12356608760642,337.9,120.16813672421257
2025-06,68.04622730657267,337.9,52.1219094176399
2025-07,69.14525808040665,337.9,-17.02334866276675
2025-08,42.048244804970345,337.9,-59.071593467737095
2025-09,27.30349773802757,337.9,-86.37509120576466
2025-10,24.496741945793016,337.9,-110.87183315155768
2025-11,22.483470676502456,337.9,-133.35530382806013
2025-12,17.05341360452964,337.9,-150.40871743258978
