Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,17.737298673779662,152.9,135.16270132622034
2025-02,24.864951522362983,152.9,110.29774980385736
2025-03,43.95238490191981,152.9,66.34536490193756
2025-04,53.86434642608628,152.9,12.481018475851279
2025-05,63.93924633593401,152.9,-51.45822786008273
2025-06,63.86665789619381,152.9,-115.32488575627653
2025-07,64.89818345210166,152.9,-180.2230692083782
2025-08,39.46553648000785,152.9,-219.68860568838605
2025-09,25.62644864274017,152.9,-245.31505433112622
2025-10,22.9920908087168,152.9,-268.30714513984304
2025-11,21.10247969436784,152.9,-289.4096248342109
2025-12,16.005950303986808,152.9,-305.4155751381977
