Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,31.219610834049792,490.8,459.58038916595024
2025-02,22.576895320860523,490.8,437.00349384508974
2025-03,26.62946829918562,490.8,410.3740255459041
2025-04,24.672706772793067,490.8,385.70131877311104
2025-05,26.98666738503844,490.8,358.7146513880726
2025-06,22.84801678032092,490.8,335.8666346077517
2025-07,33.00420018550066,490.8,302.862434422251
2025-08,58.85604996648471,490.8,244.0063844557663
2025-09,66.87230981312125,490.8,177.13407464264503
2025-10,80.28246271021132,490.8,96.85161193243371
2025-11,66.85455608817496,490.8,29.997055844258753
2025-12,40.19403779483103,490.8,-10.19698195057228
