Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,1.7906520205686485,0.0,74.7,74.7,72.90934797943136
2025-02,2.067418190540278,0.0,74.7,74.7,70.84192978889108
2025-03,3.313368311955911,0.0,74.7,74.7,67.52856147693517
2025-04,4.1734065590283205,0.0,74.7,74.7,63.355154917906845
2025-05,4.662951089685614,0.0,74.7,74.7,58.69220382822123
2025-06,3.894894915602449,0.0,74.7,74.7,54.79730891261878
2025-07,4.307431796955217,0.0,74.7,74.7,50.48987711566357
2025-08,3.174711055080622,0.0,74.7,74.7,47.315166060582946
2025-09,2.196508762726483,0.0,74.7,74.7,45.118657297856466
2025-10,2.6437818121996,0.0,74.7,74.7,42.47487548565687
2025-11,2.1006279412745754,0.0,74.7,74.7,40.37424754438229
2025-12,1.237532711488974,0.0,74.7,74.7,39.13671483289332
