Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,2.756440885252841,0.0,-2.756440885252841
2025-02,3.024335193976457,0.0,-5.780776079229298
2025-03,5.446769823918346,0.0,-11.227545903147643
2025-04,6.245069936372944,0.0,-17.472615839520586
2025-05,6.5783830274614745,0.0,-24.05099886698206
2025-06,5.602351643067633,0.0,-29.65335051004969
2025-07,6.063097999554151,0.0,-35.71644850960384
2025-08,4.513305315582202,0.0,-40.229753825186044
2025-09,3.3245501000345667,0.0,-43.55430392522061
2025-10,4.151085478755616,0.0,-47.70538940397623
2025-11,3.062552476061963,0.0,-50.76794188003819
2025-12,1.888082159858656,0.0,-52.65602403989684
