Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,2.2885406311657848,0.0,238.3,238.3,236.01145936883424
2025-02,2.642261297178308,0.0,238.3,238.3,233.36919807165594
2025-03,4.234646330402189,0.0,238.3,238.3,229.13455174125374
2025-04,5.333817163245951,0.0,238.3,238.3,223.8007345780078
2025-05,5.95947895364698,0.0,238.3,238.3,217.8412556243608
2025-06,4.977865697013861,0.0,238.3,238.3,212.86338992734693
2025-07,5.505107955133009,0.0,238.3,238.3,207.35828197221392
2025-08,4.057435592346941,0.0,238.3,238.3,203.30084637986698
2025-09,2.807245345533359,0.0,238.3,238.3,200.49360103433364
2025-10,3.378882120957538,0.0,238.3,238.3,197.1147189133761
2025-11,2.684704978604579,0.0,238.3,238.3,194.43001393477152
2025-12,1.5816271727322495,0.0,238.3,238.3,192.84838676203927
