Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,20.26029040474114,0.0,205.5,205.5,185.23970959525886
2025-02,14.651510490297168,0.0,205.5,205.5,170.5881991049617
2025-03,17.281469776584096,0.0,205.5,205.5,153.3067293283776
2025-04,16.01160907946422,0.0,205.5,205.5,137.29512024891338
2025-05,17.513277829866844,0.0,205.5,205.5,119.78184241904654
2025-06,14.827457574737888,0.0,205.5,205.5,104.95438484430865
2025-07,21.41841818236768,0.0,205.5,205.5,83.53596666194096
2025-08,38.19524435251432,0.0,205.5,205.5,45.34072230942664
2025-09,43.39747936165758,0.0,205.5,205.5,1.9432429477690576
2025-10,52.1001372362619,0.0,205.5,205.5,-50.15689428849284
2025-11,43.385957897630064,0.0,205.5,205.5,-93.5428521861229
2025-12,26.084337905143,0.0,205.5,205.5,-119.6271900912659
