Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,13.257005400853473,235.7,54.3,290.0,276.7429945991465
2025-02,9.58698764036855,235.7,54.3,290.0,267.156006958778
2025-03,11.307860528457638,235.7,54.3,290.0,255.84814643032036
2025-04,10.476946963856893,235.7,54.3,290.0,245.37119946646345
2025-05,11.459540516895098,235.7,54.3,290.0,233.91165894956836
2025-06,9.70211587407586,235.7,54.3,290.0,224.2095430754925
2025-07,14.014808270218094,235.7,54.3,290.0,210.1947348052744
2025-08,24.992463116407635,235.7,54.3,290.0,185.20227168886677
2025-09,28.396464551479973,235.7,54.3,290.0,156.8058071373868
2025-10,34.090913157133286,235.7,54.3,290.0,122.71489398025352
2025-11,28.388925660981005,235.7,54.3,290.0,94.32596831927252
2025-12,17.067880152657953,235.7,54.3,290.0,77.25808816661457
