Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,16.98432356417074,21.4,4.415676435829258
2025-02,12.505986516937028,21.4,-8.09031008110777
2025-03,14.468596361507949,21.4,-22.55890644261572
2025-04,12.830628303956884,21.4,-35.3895347465726
2025-05,13.388962527937506,21.4,-48.77849727451011
2025-06,10.62313520431958,21.4,-59.40163247882969
2025-07,16.320244187736307,21.4,-75.721876666566
2025-08,27.95861735546378,21.4,-103.68049402202979
2025-09,32.46562918182938,21.4,-136.14612320385916
2025-10,39.52575808603284,21.4,-175.67188128989199
2025-11,30.919007179703943,21.4,-206.59088846959594
2025-12,21.99261862228418,21.4,-228.5835070918801
