Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,41.53714718815083,0.0,104.1,104.1,62.56285281184916
2025-02,30.03816508088128,0.0,104.1,104.1,32.524687730967884
2025-03,35.430042679426485,0.0,104.1,104.1,-2.9053549484586014
2025-04,32.82660562936462,0.0,104.1,104.1,-35.73196057782322
2025-05,35.90528982723396,0.0,104.1,104.1,-71.63725040505719
2025-06,30.39888744950192,0.0,104.1,104.1,-102.03613785455912
2025-07,43.91151216520476,0.0,104.1,104.1,-145.94765001976387
2025-08,78.30694698169332,0.0,104.1,104.1,-224.25459700145717
2025-09,88.97244076116885,0.0,104.1,104.1,-313.227037762626
2025-10,106.81441507862328,0.0,104.1,104.1,-420.04145284124934
2025-11,88.94881974006927,0.0,104.1,104.1,-508.9902725813186
2025-12,53.47746558548057,0.0,104.1,104.1,-562.4677381667992
