Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,7.474923438277188,173.0,165.5250765617228
2025-02,5.503974967330134,173.0,160.0211015943927
2025-03,6.367733731224892,173.0,153.6533678631678
2025-04,5.646852161919037,173.0,148.00651570124876
2025-05,5.892579085423326,173.0,142.11393661582542
2025-06,4.675318509255744,173.0,137.4386181065697
2025-07,7.182657309630304,173.0,130.25596079693938
2025-08,12.304789377249682,173.0,117.9511714196897
2025-09,14.288357825542937,173.0,103.66281359414677
2025-10,17.39557153493186,173.0,86.26724205921491
2025-11,13.60767831480688,173.0,72.65956374440803
2025-12,9.679110256448409,173.0,62.98045348795962
