Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,10.45961069136074,173.9,163.44038930863925
2025-02,7.564012790904232,173.9,155.87637651773503
2025-03,8.921759877404675,173.9,146.95461664033036
2025-04,8.266179515090341,173.9,138.68843712524003
2025-05,9.041433482472666,173.9,129.64700364276737
2025-06,7.654847520750908,173.9,121.99215612201647
2025-07,11.05750763374561,173.9,110.93464848827085
2025-08,19.71873937676656,173.9,91.21590911150429
2025-09,22.404453738880164,173.9,68.81145537262412
2025-10,26.8973021398668,173.9,41.91415323275733
2025-11,22.39850564900016,173.9,19.51564758375717
2025-12,13.466342988146607,173.9,6.049304595610561
