Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,10.60658414369836,317.0,306.39341585630166
2025-02,7.670298684921621,317.0,298.72311717138
2025-03,9.047124184815514,317.0,289.6759929865645
2025-04,8.382331920454607,317.0,281.2936610661099
2025-05,9.168479386207643,317.0,272.12518167990225
2025-06,7.762409780995652,317.0,264.3627718989066
2025-07,11.21288244827131,317.0,253.1498894506353
2025-08,19.995817681826505,317.0,233.1540717688088
2025-09,22.71927041905178,317.0,210.434801349757
2025-10,27.275250179302866,317.0,183.15955117045414
2025-11,22.713238749454497,317.0,160.44631242099965
2025-12,13.65556560624703,317.0,146.79074681475262
