Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,4.368286500470812,76.4,72.03171349952919
2025-02,4.792833639722445,76.4,67.23887985980674
2025-03,8.631801690465718,76.4,58.60707816934102
2025-04,9.896912661361757,76.4,48.71016550797927
2025-05,10.425132614861202,76.4,38.28503289311807
2025-06,8.878360927032181,76.4,29.406671966085888
2025-07,9.60853152490319,76.4,19.798140441182696
2025-08,7.152488119023258,76.4,12.645652322159439
2025-09,5.26860104267673,76.4,7.377051279482709
2025-10,6.578458023954784,76.4,0.7985932555279245
2025-11,4.8533987105396585,76.4,-4.054805455011734
2025-12,2.992149715532101,76.4,-7.046955170543836
