Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,6.459449605904954,0.0,0.3,0.3,-6.159449605904954
2025-02,7.457832936119687,0.0,0.3,0.3,-13.617282542024642
2025-03,11.952370081421444,0.0,0.3,0.3,-25.569652623446085
2025-04,15.054800733665576,0.0,0.3,0.3,-40.62445335711166
2025-05,16.820743077182982,0.0,0.3,0.3,-57.445196434294644
2025-06,14.05012092725859,0.0,0.3,0.3,-71.49531736155323
2025-07,15.538272262675038,0.0,0.3,0.3,-87.03358962422827
2025-08,11.452189391376194,0.0,0.3,0.3,-98.48577901560446
2025-09,7.923503561152363,0.0,0.3,0.3,-106.40928257675682
2025-10,9.536959268885877,0.0,0.3,0.3,-115.9462418456427
2025-11,7.577631036939261,0.0,0.3,0.3,-123.52387288258197
2025-12,4.4641728787614445,0.0,0.3,0.3,-127.98804576134341
