Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,10.628740956675829,0.0,-10.628740956675829
2025-02,14.899852198022554,0.0,-25.528593154698385
2025-03,26.33763585664806,0.0,-51.86622901134645
2025-04,32.27719144233825,0.0,-84.1434204536847
2025-05,38.31438477575747,0.0,-122.45780522944216
2025-06,38.270887525322806,0.0,-160.72869275476495
2025-07,38.88900971662034,0.0,-199.6177024713853
2025-08,23.64897675102734,0.0,-223.26667922241262
2025-09,15.356164953454044,0.0,-238.62284417586667
2025-10,13.777575816517697,0.0,-252.40041999238437
2025-11,12.645262074010764,0.0,-265.04568206639516
2025-12,9.591263172333486,0.0,-274.63694523872863
