Month,Familia,Product_Code,Forecast_Product
2025-06,Baby Soft,1148AN1013401,57.14973717799447
2025-06,Baby Soft,1148AN1013602,66.02497662067243
2025-06,Baby Soft,1148AN1013902,33.45226873133351
2025-06,Baby Soft,1148AN1014204,41.76285183100261
2025-06,Baby Soft,1148AN1016402,38.512458266759204
2025-06,Baby Soft,1148AN1018902,105.85134676250998
2025-06,Bebe 100,5615IMD100208,25.185120734972795
2025-06,Bebe 100,5615IMD100214,5.266506276140475
2025-06,Bebe 100,5615IMD100215,7.872612474642977
2025-06,Bebe 100,5615IMD100217,4.097378078756712
2025-06,Bebe 100,5615IMD100229,5.936130785477923
2025-06,Bebe 100,5615IMD100247,1.9907755683005228
2025-06,Bebe 100,5615IMD100256,2.750889876197086
2025-06,Bebe 100,5615IMD101036,1.701208212911356
2025-06,Bebe 100,5615IMD101199,1.5202286157931266
2025-06,Bebe 100,5615IMD101291,0.6877224690492715
2025-06,Bebe 100,5615IMD101292,0.4343510330837504
2025-06,Bebe 100,5615IMD102197,9.924921105963698
2025-06,Bebe 100,5615IMD102587,5.447485873258704
2025-06,Bebe 100,5615IMD103641,4.180628693431098
2025-06,Bebe 100,5615IMD104895,5.385952810238505
2025-06,Bebe 100,5615IMD110094,4.415902169684796
2025-06,Bebe 100,5615IMD123070,3.927257257465577
2025-06,Bebe 100,5615IMD199054,5.653802613973484
2025-06,Lolipop,5601IMD180430,30.893217228081753
2025-06,Lolipop,5601IMD180431,28.41379674756201
2025-06,Lolipop,5601IMD180432,28.97483349862852
2025-06,Lolipop,5601IMD180433,23.11109455199789
2025-06,Lolipop,5601IMD180434,32.05148664963842
2025-06,Lolipop,5601IMD180437,27.407550187584658
2025-06,Lolipop,5601IMD180440,37.9912370270587
2025-06,Lolipop,5601IMD180563,29.405564939769906
2025-06,Lolipop,5601IMD181117,19.79916792473429
2025-06,Super Nene,1140NA1010001,50.73220066418205
2025-06,Super Nene,1140NA1010003,84.56814614140622
2025-06,Super Nene,1140NA1010004,26.868230988172332
2025-06,Super Nene,1140NA1010005,42.17548531243217
2025-06,Super Nene,1140NA1010007,37.8392141654794
2025-06,Super Nene,1140NA1010008,30.5203992580182
