Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,4.561236139092421,0.0,28.5,28.5,23.938763860907578
2025-02,6.394148148851996,0.0,28.5,28.5,17.54461571205558
2025-03,11.302578261835,0.0,28.5,28.5,6.242037450220581
2025-04,13.851489341522408,0.0,28.5,28.5,-7.609451891301827
2025-05,16.442300851871973,0.0,28.5,28.5,-24.0517527431738
2025-06,16.4236343671545,0.0,28.5,28.5,-40.4753871103283
2025-07,16.688896385375998,0.0,28.5,28.5,-57.1642834957043
2025-08,10.148762477985787,0.0,28.5,28.5,-67.31304597369008
2025-09,6.589970988009221,0.0,28.5,28.5,-73.90301696169931
2025-10,5.912532536030549,0.0,28.5,28.5,-79.81554949772986
2025-11,5.426609472878871,0.0,28.5,28.5,-85.24215897060873
2025-12,4.116011141819761,0.0,28.5,28.5,-89.35817011242848
